demos, 520.0, 540.0, 420.0, 540.0, 480.0, 720.0, 320.0, 660.0, 480.0, 560.0
0.01, 460.0, 280.0, 400.0, 560.0, 660.0, 620.0, 600.0, 660.0, 500.0, 420.0, 540.0, 480.0, 700.0, 600.0, 380.0, 580.0, 560.0, 660.0, 400.0, 540.0
0.05, 480.0, 300.0, 360.0, 300.0, 500.0, 580.0, 300.0, 360.0, 480.0, 400.0, 660.0, 520.0, 400.0, 300.0, 540.0, 400.0, 460.0, 360.0, 420.0, 560.0
0.1, 340.0, 580.0, 540.0, 420.0, 540.0, 320.0, 660.0, 540.0, 760.0, 560.0, 480.0, 360.0, 560.0, 440.0, 360.0, 460.0, 420.0, 580.0, 380.0, 660.0
0.15000000000000002, 440.0, 580.0, 580.0, 480.0, 440.0, 700.0, 480.0, 520.0, 300.0, 300.0, 660.0, 340.0, 520.0, 420.0, 580.0, 420.0, 220.0, 420.0, 420.0, 380.0
0.2, 720.0, 680.0, 420.0, 500.0, 300.0, 500.0, 500.0, 400.0, 540.0, 580.0, 400.0, 420.0, 580.0, 500.0, 540.0, 520.0, 420.0, 560.0, 600.0, 360.0
0.25, 500.0, 380.0, 360.0, 340.0, 340.0, 400.0, 320.0, 360.0, 460.0, 440.0, 420.0, 600.0, 580.0, 360.0, 480.0, 400.0, 480.0, 480.0, 460.0, 420.0
0.3, 360.0, 540.0, 580.0, 240.0, 260.0, 480.0, 620.0, 340.0, 500.0, 460.0, 580.0, 520.0, 540.0, 440.0, 340.0, 500.0, 420.0, 380.0, 360.0, 500.0
0.35000000000000003, 580.0, 660.0, 500.0, 480.0, 300.0, 520.0, 400.0, 520.0, 540.0, 520.0, 600.0, 520.0, 520.0, 560.0, 460.0, 500.0, 640.0, 460.0, 340.0, 580.0
0.4, 620.0, 520.0, 600.0, 540.0, 500.0, 540.0, 460.0, 440.0, 360.0, 700.0, 360.0, 260.0, 300.0, 460.0, 420.0, 360.0, 480.0, 640.0, 560.0, 460.0
0.45, 420.0, 580.0, 480.0, 420.0, 320.0, 560.0, 440.0, 420.0, 280.0, 420.0, 300.0, 400.0, 480.0, 340.0, 420.0, 660.0, 580.0, 380.0, 360.0, 520.0
0.5, 380.0, 480.0, 480.0, 360.0, 360.0, 420.0, 620.0, 220.0, 460.0, 300.0, 360.0, 300.0, 460.0, 500.0, 540.0, 480.0, 300.0, 500.0, 440.0, 380.0
0.55, 480.0, 220.0, 580.0, 380.0, 280.0, 240.0, 500.0, 380.0, 520.0, 300.0, 320.0, 200.0, 640.0, 520.0, 600.0, 320.0, 480.0, 620.0, 580.0, 520.0
0.6000000000000001, 300.0, 420.0, 340.0, 300.0, 360.0, 400.0, 460.0, 400.0, 360.0, 300.0, 380.0, 220.0, 580.0, 600.0, 320.0, 200.0, 340.0, 340.0, 260.0, 280.0
0.6500000000000001, 340.0, 440.0, 400.0, 380.0, 220.0, 400.0, 280.0, 460.0, 320.0, 420.0, 160.0, 260.0, 420.0, 340.0, 200.0, 200.0, 360.0, 340.0, 180.0, 420.0
0.7000000000000001, 400.0, 140.0, 360.0, 480.0, 200.0, 500.0, 280.0, 360.0, 240.0, 220.0, 240.0, 300.0, 320.0, 140.0, 460.0, 240.0, 360.0, 400.0, 300.0, 480.0
0.7500000000000001, 380.0, 360.0, 120.0, 340.0, 300.0, 180.0, 280.0, 160.0, 380.0, 140.0, 260.0, 300.0, 160.0, 120.0, 240.0, 320.0, 220.0, 180.0, 300.0, 420.0
0.8, 340.0, 140.0, 80.0, 220.0, 140.0, 60.0, 120.0, 200.0, 360.0, 400.0, 320.0, 220.0, 100.0, 160.0, 260.0, 300.0, 80.0, 220.0, 200.0, 360.0
0.8500000000000001, 100.0, 80.0, 180.0, 220.0, 180.0, 380.0, 320.0, 240.0, 140.0, 140.0, 220.0, 560.0, 180.0, 120.0, 120.0, 180.0, 200.0, 260.0, 160.0, 340.0
0.9000000000000001, 200.0, 200.0, 60.0, 60.0, 20.0, 140.0, 180.0, 140.0, 240.0, 180.0, 20.0, 0.0, 120.0, 60.0, 180.0, 80.0, 440.0, 100.0, 80.0, 200.0
0.9500000000000001, 140.0, 80.0, 0.0, 0.0, 60.0, 160.0, 60.0, 80.0, 220.0, 100.0, 140.0, 60.0, 100.0, 60.0, 80.0, 80.0, 40.0, 40.0, 120.0, 160.0
1.0, 100.0, 140.0, 80.0, 120.0, 40.0, 80.0, 60.0, 120.0, 80.0, 140.0, 0.0, 120.0, 60.0, 40.0, 20.0, 140.0, 120.0, 60.0, 40.0, 200.0
